4.080408,0.066628,0.060617
4.120412,0.048162,0.062191
4.160416,0.029448,0.063436
4.200420,0.010593,0.064336
4.240424,-0.008299,0.064881
4.280428,-0.027121,0.065061
4.320432,-0.045769,0.064868
4.360436,-0.064138,0.064297
4.400440,-0.082127,0.063344
4.440444,-0.099634,0.062009
4.480448,-0.116564,0.060291
4.520452,-0.132823,0.058196
4.560456,-0.148321,0.055729
4.600460,-0.162975,0.052899
4.640464,-0.176703,0.049715
4.680468,-0.189431,0.046191
4.720472,-0.201091,0.042343
4.760476,-0.211621,0.038187
4.800480,-0.220963,0.033743
4.840484,-0.229070,0.029033
4.880488,-0.235897,0.024080
4.920492,-0.241410,0.018909
4.960496,-0.245582,0.013548
5.000500,-0.248390,0.008025
5.040504,-0.249822,0.002370
5.080508,-0.249872,-0.003387
5.120512,-0.248542,-0.009212
5.160516,-0.245841,-0.015074
5.200520,-0.241786,-0.020937
5.240524,-0.236401,-0.026769
5.280528,-0.229717,-0.032534
5.320532,-0.221773,-0.038199
5.360536,-0.212613,-0.043728
5.400540,-0.202291,-0.049089
5.440544,-0.190863,-0.054246
5.480548,-0.178395,-0.059168
5.520552,-0.164957,-0.063823
5.560556,-0.150624,-0.068180
5.600560,-0.135477,-0.072209
5.640564,-0.119602,-0.075884
5.680568,-0.103087,-0.079177
5.720572,-0.086025,-0.082065
5.760576,-0.068512,-0.084526
5.800580,-0.050647,-0.086540
5.840584,-0.032530,-0.088088
5.880588,-0.014262,-0.089157
5.920592,0.004054,-0.089734
5.960596,0.022315,-0.089808
6.000600,0.040420,-0.089374
6.040604,0.058267,-0.088426
6.080608,0.075758,-0.086965
6.120612,0.092794,-0.084991
6.160616,0.109284,-0.082511
6.200620,0.125134,-0.079531
6.240624,0.140260,-0.076063
6.280628,0.154577,-0.072121
6.320632,0.168009,-0.067722
6.360636,0.180482,-0.062885
6.400640,0.191931,-0.057634
6.440644,0.202293,-0.051993
6.480648,0.211515,-0.045990
6.520652,0.219548,-0.039656
6.560656,0.226350,-0.033023
6.600660,0.231886,-0.026126
6.640664,0.236130,-0.019001
6.680668,0.239060,-0.011687
6.720672,0.240663,-0.004224
6.760676,0.240933,0.003348
6.800680,0.239871,0.010986
6.840684,0.237486,0.018646
6.880688,0.233794,0.026287
6.920692,0.228817,0.033862
6.960696,0.222585,0.041330
7.000700,0.215134,0.048644
7.040704,0.206508,0.055763
7.080708,0.196757,0.062644
7.120712,0.185935,0.069244
7.160716,0.174106,0.075524
7.200720,0.161336,0.081443
7.240724,0.147697,0.086966
7.280728,0.133267,0.092055
7.320732,0.118128,0.096678
7.360736,0.102364,0.100803
7.400740,0.086066,0.104403
7.440744,0.069324,0.107452
7.480748,0.052234,0.109925
7.520752,0.034891,0.111805
7.560756,0.017393,0.113073
7.600760,-0.000163,0.113718
7.640764,-0.017677,0.113729
7.680768,-0.035052,0.113099
7.720772,-0.052191,0.111827
7.760776,-0.068999,0.109912
7.800780,-0.085383,0.107360
7.840784,-0.101253,0.104180
7.880788,-0.116521,0.100383
7.920792,-0.131104,0.095984
7.960796,-0.144923,0.091004
8.000800,-0.157903,0.085465
8.040804,-0.169974,0.079393
8.080808,-0.181072,0.072818
8.120812,-0.191138,0.065773
8.160816,-0.200119,0.058292
8.200820,-0.207970,0.050416
8.240824,-0.214649,0.042185
8.280828,-0.220123,0.033643
8.320832,-0.224366,0.024835
8.360836,-0.227357,0.015810
8.400840,-0.229083,0.006616
8.440844,-0.229538,-0.002695
8.480848,-0.228724,-0.012073
8.520852,-0.226647,-0.021463
8.560856,-0.223322,-0.030814
8.600860,-0.218771,-0.040071
8.640864,-0.213022,-0.049181
8.680868,-0.206110,-0.058092
8.720872,-0.198075,-0.066751
8.760876,-0.188964,-0.075107
8.800880,-0.178831,-0.083111
8.840884,-0.167733,-0.090715
8.880888,-0.155735,-0.097872
8.920892,-0.142906,-0.104538
8.960896,-0.129318,-0.110672
9.000900,-0.115049,-0.116234
9.040904,-0.100180,-0.121190
9.080908,-0.084795,-0.125506
9.120912,-0.068981,-0.129153
9.160916,-0.052829,-0.132104
9.200920,-0.036428,-0.134339
9.240924,-0.019871,-0.135838
9.280928,-0.003252,-0.136589
9.320932,0.013338,-0.136579
9.360936,0.029804,-0.135804
9.400940,0.046056,-0.134263
9.440944,0.062004,-0.131957
9.480948,0.077558,-0.128894
9.520952,0.092634,-0.125086
9.560956,0.107149,-0.120548
9.600960,0.121023,-0.115300
9.640964,0.134183,-0.109367
9.680968,0.146556,-0.102776
9.720972,0.158077,-0.095561
9.760976,0.168685,-0.087756
9.800980,0.178324,-0.079402
9.840984,0.186944,-0.070542
9.880988,0.194501,-0.061223
9.920992,0.200956,-0.051493
9.960996,0.206278,-0.041404
10.001000,0.210441,-0.031012
10.041004,0.213427,-0.020372
10.081008,0.215221,-0.009543
10.121012,0.215820,0.001415
10.161016,0.215222,0.012441
10.201020,0.213436,0.023474
10.241024,0.210476,0.034451
10.281028,0.206360,0.045310
10.321032,0.201116,0.055988
10.361036,0.194776,0.066425
10.401040,0.187378,0.076560
10.441044,0.178967,0.086334
10.481048,0.169592,0.095689
10.521052,0.159308,0.104570
10.561056,0.148175,0.112925
10.601060,0.136258,0.120703
10.641064,0.123624,0.127857
10.681068,0.110347,0.134342
10.721072,0.096502,0.140118
10.761076,0.082169,0.145148
10.801080,0.067429,0.149399
10.841084,0.052365,0.152843
10.881088,0.037063,0.155455
10.921092,0.021609,0.157215
10.961096,0.006090,0.158108
11.001100,-0.009407,0.158124
11.041104,-0.024796,0.157257
11.081108,-0.039990,0.155506
11.121112,-0.054906,0.152876
11.161116,-0.069462,0.149376
11.201120,-0.083577,0.145020
11.241124,-0.097174,0.139827
11.281128,-0.110180,0.133820
11.321132,-0.122524,0.127030
11.361136,-0.134141,0.119488
11.401140,-0.144968,0.111233
11.441144,-0.154948,0.102307
11.481148,-0.164031,0.092755
11.521152,-0.172168,0.082628
11.561156,-0.179319,0.071979
11.601160,-0.185448,0.060864
11.641164,-0.190525,0.049345
11.681168,-0.194527,0.037483
11.721172,-0.197436,0.025342
11.761176,-0.199240,0.012991
11.801180,-0.199934,0.000496
11.841184,-0.199518,-0.012071
11.881188,-0.197999,-0.024642
11.921192,-0.195391,-0.037145
11.961196,-0.191711,-0.049510
12.001200,-0.186984,-0.061665
12.041204,-0.181240,-0.073543
12.081208,-0.174516,-0.085074
12.121212,-0.166852,-0.096193
12.161216,-0.158295,-0.106833
12.201220,-0.148895,-0.116934
12.241224,-0.138708,-0.126436
12.281228,-0.127793,-0.135283
12.321232,-0.116214,-0.143422
12.361236,-0.104038,-0.150804
12.401240,-0.091335,-0.157383
12.441244,-0.078179,-0.163119
12.481248,-0.064644,-0.167975
12.521252,-0.050808,-0.171921
12.561256,-0.036749,-0.174929
12.601260,-0.022546,-0.176978
12.641264,-0.008280,-0.178052
12.681268,0.005970,-0.178139
12.721272,0.020123,-0.177234
12.761276,0.034101,-0.175337
12.801280,0.047826,-0.172453
12.841284,0.061224,-0.168594
12.881288,0.074220,-0.163776
12.921292,0.086744,-0.158021
12.961296,0.098728,-0.151356
13.001300,0.110108,-0.143814
13.041304,0.120823,-0.135432
13.081308,0.130817,-0.126253
13.121312,0.140038,-0.116324
13.161316,0.148438,-0.105697
13.201320,0.155974,-0.094429
13.241324,0.162608,-0.082578
13.281328,0.168310,-0.070210
13.321332,0.173050,-0.057390
13.361336,0.176808,-0.044188
13.401340,0.179568,-0.030677
13.441344,0.181320,-0.016931
13.481348,0.182058,-0.003027
13.521352,0.181783,0.010959
13.561356,0.180503,0.024947
13.601360,0.178228,0.038860
13.641364,0.174978,0.052619
13.681368,0.170773,0.066146
13.721372,0.165642,0.079365
13.761376,0.159619,0.092199
13.801380,0.152740,0.104575
13.841384,0.145049,0.116422
13.881388,0.136591,0.127671
13.921392,0.127418,0.138258
13.961396,0.117585,0.148120
14.001400,0.107148,0.157199
14.041404,0.096169,0.165442
14.081408,0.084713,0.172799
14.121412,0.072845,0.179226
14.161416,0.060634,0.184682
14.201420,0.048150,0.189135
14.241424,0.035463,0.192554
14.281428,0.022647,0.194916
14.321432,0.009773,0.196205
14.361436,-0.003087,0.196409
14.401440,-0.015860,0.195521
14.441444,-0.028475,0.193542
14.481448,-0.040863,0.190479
14.521452,-0.052955,0.186343
14.561456,-0.064686,0.181154
14.601460,-0.075992,0.174936
14.641464,-0.086812,0.167718
14.681468,-0.097088,0.159537
14.721472,-0.106767,0.150434
14.761476,-0.115796,0.140456
14.801480,-0.124131,0.129655
14.841484,-0.131728,0.118088
14.881488,-0.138550,0.105816
14.921492,-0.144562,0.092905
14.961496,-0.149737,0.079425
15.001500,-0.154051,0.065448
15.041504,-0.157484,0.051052
15.081508,-0.160022,0.036314
15.121512,-0.161658,0.021318
15.161516,-0.162387,0.006145
15.201520,-0.162211,-0.009120
15.241524,-0.161136,-0.024391
15.281528,-0.159173,-0.039583
15.321532,-0.156339,-0.054610
15.361536,-0.152655,-0.069388
15.401540,-0.148146,-0.083832
15.441544,-0.142842,-0.097861
15.481548,-0.136777,-0.111395
15.521552,-0.129991,-0.124356
15.561556,-0.122524,-0.136671
15.601560,-0.114423,-0.148268
15.641564,-0.105737,-0.159080
15.681568,-0.096517,-0.169045
15.721572,-0.086819,-0.178104
15.761576,-0.076699,-0.186204
15.801580,-0.066218,-0.193298
15.841584,-0.055435,-0.199342
15.881588,-0.044412,-0.204299
15.921592,-0.033214,-0.208139
15.961596,-0.021904,-0.210837
16.001600,-0.010546,-0.212373
16.041604,0.000797,-0.212735
16.081608,0.012059,-0.211918
16.121612,0.023180,-0.209921
16.161616,0.034097,-0.206753
16.201620,0.044751,-0.202425
16.241624,0.055084,-0.196958
16.281628,0.065039,-0.190379
16.321632,0.074564,-0.182720
16.361636,0.083609,-0.174019
16.401640,0.092125,-0.164321
16.441644,0.100070,-0.153677
16.481648,0.107402,-0.142142
16.521652,0.114084,-0.129778
16.561656,0.120085,-0.116650
16.601660,0.125376,-0.102830
16.641664,0.129931,-0.088392
16.681668,0.133732,-0.073415
16.721672,0.136761,-0.057980
16.761676,0.139008,-0.042174
16.801680,0.140467,-0.026083
16.841684,0.141134,-0.009796
16.881688,0.141011,0.006595
16.921692,0.140106,0.023000
16.961696,0.138429,0.039325
17.001700,0.135995,0.055480
17.041704,0.132824,0.071374
17.081708,0.128938,0.086916
17.121712,0.124365,0.102019
17.161716,0.119135,0.116597
17.201720,0.113282,0.130567
17.241724,0.106844,0.143851
17.281728,0.099861,0.156371
17.321732,0.092377,0.168057
17.361736,0.084437,0.178841
17.401740,0.076089,0.188662
17.441744,0.067383,0.197462
17.481748,0.058371,0.205190
17.521752,0.049105,0.211801
17.561756,0.039640,0.217254
17.601760,0.030030,0.221518
17.641764,0.020330,0.224565
17.681768,0.010596,0.226375
17.721772,0.000882,0.226936
17.761776,-0.008757,0.226239
17.801780,-0.018267,0.224287
17.841784,-0.027596,0.221086
17.881788,-0.036693,0.216650
17.921792,-0.045508,0.211000
17.961796,-0.053996,0.204164
18.001800,-0.062109,0.196176
18.041804,-0.069807,0.187078
18.081808,-0.077049,0.176915
18.121812,-0.083798,0.165742
18.161816,-0.090021,0.153618
18.201820,-0.095688,0.140607
18.241824,-0.100771,0.126780
18.281828,-0.105248,0.112210
18.321832,-0.109097,0.096978
18.361836,-0.112304,0.081166
18.401840,-0.114857,0.064861
18.441844,-0.116746,0.048153
18.481848,-0.117967,0.031136
18.521852,-0.118520,0.013902
18.561856,-0.118407,-0.003451
18.601860,-0.117636,-0.020827
18.641864,-0.116216,-0.038128
18.681868,-0.114162,-0.055258
18.721872,-0.111492,-0.072119
18.761876,-0.108225,-0.088617
18.801880,-0.104387,-0.104660
18.841884,-0.100004,-0.120156
18.881888,-0.095106,-0.135018
18.921892,-0.089725,-0.149161
18.961896,-0.083896,-0.162507
19.001900,-0.077656,-0.174978
19.041904,-0.071046,-0.186505
19.081908,-0.064104,-0.197021
19.121912,-0.056874,-0.206466
19.161916,-0.049400,-0.214786
19.201920,-0.041725,-0.221933
19.241924,-0.033896,-0.227866
19.281928,-0.025957,-0.232548
19.321932,-0.017956,-0.235953
19.361936,-0.009937,-0.238058
19.401940,-0.001947,-0.238849
19.441944,0.005971,-0.238319
19.481948,0.013771,-0.236468
19.521952,0.021411,-0.233304
19.561956,0.028849,-0.228841
19.601960,0.036045,-0.223100
19.641964,0.042962,-0.216111
19.681968,0.049562,-0.207908
19.721972,0.055813,-0.198535
19.761976,0.061681,-0.188040
19.801980,0.067139,-0.176480
19.841984,0.072160,-0.163914
19.881988,0.076720,-0.150412
19.921992,0.080799,-0.136045
19.961996,0.084379,-0.120892
20.002000,0.087445,-0.105035
20.042004,0.089986,-0.088561
20.082008,0.091993,-0.071562
20.122012,0.093462,-0.054131
20.162016,0.094390,-0.036364
20.202020,0.094779,-0.018361
20.242024,0.094633,-0.000221
20.282028,0.093959,0.017953
20.322032,0.092767,0.036061
20.362036,0.091071,0.054000
20.402040,0.088885,0.071669
20.442044,0.086230,0.088971
20.482048,0.083124,0.105806
20.522052,0.079593,0.122081
20.562056,0.075661,0.137704
20.602060,0.071355,0.152588
20.642064,0.066704,0.166647
20.682068,0.061741,0.179804
20.722072,0.056496,0.191983
20.762076,0.051004,0.203117
20.802080,0.045299,0.213142
20.842084,0.039415,0.222001
20.882088,0.033390,0.229645
20.922092,0.027260,0.236029
20.962096,0.021060,0.241116
21.002100,0.014827,0.244877
21.042104,0.008598,0.247288
21.082108,0.002407,0.248336
21.122112,-0.003709,0.248011
21.162116,-0.009718,0.246314
21.202120,-0.015586,0.243251
21.242124,-0.021281,0.238837
21.282128,-0.026773,0.233094
21.322132,-0.032033,0.226052
21.362136,-0.037035,0.217745
21.402140,-0.041754,0.208219
21.442144,-0.046165,0.197524
21.482148,-0.050250,0.185716
21.522152,-0.053988,0.172858
21.562156,-0.057363,0.159020
21.602160,-0.060362,0.144278
21.642164,-0.062973,0.128711
21.682168,-0.065187,0.112405
21.722172,-0.066997,0.095449
21.762176,-0.068399,0.077936
21.802180,-0.069392,0.059965
21.842184,-0.069976,0.041634
21.882188,-0.070155,0.023046
21.922192,-0.069934,0.004304
21.962196,-0.069321,-0.014486
22.002200,-0.068327,-0.033221
22.042204,-0.066963,-0.051794
22.082208,-0.065243,-0.070101
22.122212,-0.063184,-0.088041
22.162216,-0.060804,-0.105512
22.202220,-0.058121,-0.122416
22.242224,-0.055158,-0.138658
22.282228,-0.051936,-0.154149
22.322232,-0.048478,-0.168800
22.362236,-0.044809,-0.182529
22.402240,-0.040955,-0.195261
22.442244,-0.036940,-0.206923
22.482248,-0.032793,-0.217451
22.522252,-0.028539,-0.226786
22.562256,-0.024205,-0.234874
22.602260,-0.019819,-0.241671
22.642264,-0.015407,-0.247139
22.682268,-0.010996,-0.251245
22.722272,-0.006612,-0.253966
22.762276,-0.002281,-0.255286
22.802280,0.001974,-0.255197
22.842284,0.006128,-0.253696
22.882288,0.010158,-0.250791
22.922292,0.014044,-0.246497
22.962296,0.017765,-0.240834
23.002300,0.021301,-0.233833
23.042304,0.024636,-0.225530
23.082308,0.027755,-0.215968
23.122312,0.030642,-0.205200
23.162316,0.033285,-0.193283
23.202320,0.035674,-0.180281
23.242324,0.037801,-0.166265
23.282328,0.039657,-0.151311
23.322332,0.041239,-0.135500
23.362336,0.042542,-0.118921
23.402340,0.043565,-0.101664
23.442344,0.044309,-0.083824
23.482348,0.044776,-0.065501
23.522352,0.044970,-0.046796
23.562356,0.044896,-0.027814
23.602360,0.044561,-0.008661
23.642364,0.043975,0.010557
23.682368,0.043146,0.029731
23.722372,0.042087,0.048754
23.762376,0.040811,0.067520
23.802380,0.039330,0.085924
23.842384,0.037661,0.103862
23.882388,0.035818,0.121235
23.922392,0.033817,0.137944
23.962396,0.031677,0.153898
24.002400,0.029415,0.169007
24.042404,0.027047,0.183186
24.082408,0.024594,0.196358
24.122412,0.022072,0.208448
24.162416,0.019501,0.219390
24.202420,0.016898,0.229124
24.242424,0.014281,0.237595
24.282428,0.011669,0.244756
24.322432,0.009077,0.250567
24.362436,0.006522,0.254997
24.402440,0.004021,0.258020
24.442444,0.001588,0.259619
24.482448,-0.000763,0.259784
24.522452,-0.003018,0.258515
24.562456,-0.005166,0.255816
24.602460,-0.007194,0.251702
24.642464,-0.009094,0.246194
24.682468,-0.010857,0.239321
24.722472,-0.012475,0.231121
24.762476,-0.013942,0.221636
24.802480,-0.015253,0.210918
24.842484,-0.016404,0.199026
24.882488,-0.017393,0.186023
24.922492,-0.018220,0.171981
24.962496,-0.018883,0.156977
25.002500,-0.019386,0.141092
25.042504,-0.019731,0.124415
25.082508,-0.019921,0.107038
25.122512,-0.019962,0.089057
25.162516,-0.019860,0.070573
25.202520,-0.019622,0.051687
25.242524,-0.019256,0.032506
25.282528,-0.018771,0.013136
25.322532,-0.018177,-0.006314
25.362536,-0.017483,-0.025735
25.402540,-0.016700,-0.045018
25.442544,-0.015841,-0.064056
25.482548,-0.014915,-0.082742
25.522552,-0.013936,-0.100972
25.562556,-0.012914,-0.118643
25.602560,-0.011863,-0.135658
25.642564,-0.010793,-0.151922
25.682568,-0.009717,-0.167344
25.722572,-0.008646,-0.181839
25.762576,-0.007590,-0.195327
25.802580,-0.006562,-0.207734
25.842584,-0.005569,-0.218991
25.882588,-0.004623,-0.229036
25.922592,-0.003732,-0.237815
25.962596,-0.002904,-0.245279
26.002600,-0.002145,-0.251388
26.042604,-0.001463,-0.256107
26.082608,-0.000863,-0.259413
26.122612,-0.000349,-0.261285
26.162616,0.000075,-0.261715
26.202620,0.000406,-0.260699
26.242624,0.000644,-0.258244
26.282628,0.000788,-0.254361
26.322632,0.000837,-0.249073
26.362636,0.000795,-0.242407
26.402640,0.000662,-0.234401
26.442644,0.000444,-0.225096
26.482648,0.000143,-0.214545
26.522652,-0.000233,-0.202804
26.562656,-0.000680,-0.189938
26.602660,-0.001191,-0.176018
26.642664,-0.001757,-0.161120
26.682668,-0.002370,-0.145326
26.722672,-0.003021,-0.128725
26.762676,-0.003701,-0.111407
26.802680,-0.004400,-0.093470
26.842684,-0.005107,-0.075013
26.882688,-0.005813,-0.056139
26.922692,-0.006506,-0.036954
26.962696,-0.007176,-0.017564
27.002700,-0.007811,0.001920
27.042704,-0.008403,0.021392
27.082708,-0.008940,0.040741
27.122712,-0.009413,0.059859
27.162716,-0.009812,0.078639
27.202720,-0.010128,0.096978
27.242724,-0.010353,0.114772
27.282728,-0.010479,0.131922
27.322732,-0.010501,0.148334
27.362736,-0.010411,0.163917
27.402740,-0.010205,0.178585
27.442744,-0.009879,0.192256
27.482748,-0.009430,0.204857
27.522752,-0.008856,0.216318
27.562756,-0.008156,0.226577
27.602760,-0.007331,0.235578
27.642764,-0.006382,0.243273
27.682768,-0.005311,0.249620
27.722772,-0.004124,0.254585
27.762776,-0.002823,0.258141
27.802780,-0.001417,0.260271
27.842784,0.000089,0.260963
27.882788,0.001687,0.260213
27.922792,0.003366,0.258027
27.962796,0.005117,0.254416
28.002800,0.006929,0.249402
28.042804,0.008790,0.243011
28.082808,0.010687,0.235279
28.122812,0.012608,0.226248
28.162816,0.014537,0.215969
28.202820,0.016462,0.204498
28.242824,0.018367,0.191899
28.282828,0.020237,0.178241
28.322832,0.022057,0.163599
28.362836,0.023812,0.148056
28.402840,0.025486,0.131697
28.442844,0.027064,0.114613
28.482848,0.028532,0.096900
28.522852,0.029875,0.078657
28.562856,0.031079,0.059986
28.602860,0.032130,0.040991
28.642864,0.033017,0.021778
28.682868,0.033727,0.002456
28.722872,0.034250,-0.016868
28.762876,0.034575,-0.036086
28.802880,0.034694,-0.055090
28.842884,0.034600,-0.073774
28.882888,0.034287,-0.092035
28.922892,0.033750,-0.109769
28.962896,0.032985,-0.126880
29.002900,0.031990,-0.143272
29.042904,0.030767,-0.158855
29.082908,0.029315,-0.173544
29.122912,0.027639,-0.187257
29.162916,0.025742,-0.199921
29.202920,0.023630,-0.211467
29.242924,0.021312,-0.221831
29.282928,0.018797,-0.230959
29.322932,0.016095,-0.238802
29.362936,0.013220,-0.245317
29.402940,0.010184,-0.250471
29.442944,0.007003,-0.254237
29.482948,0.003694,-0.256596
29.522952,0.000274,-0.257535
29.562956,-0.003237,-0.257052
29.602960,-0.006822,-0.255149
29.642964,-0.010457,-0.251840
29.682968,-0.014123,-0.247141
29.722972,-0.017797,-0.241082
29.762976,-0.021457,-0.233695
29.802980,-0.025078,-0.225022
29.842984,-0.028639,-0.215111
29.882988,-0.032116,-0.204018
29.922992,-0.035485,-0.191805
29.962996,-0.038724,-0.178540
30.003000,-0.041810,-0.164296
30.043004,-0.044721,-0.149154
30.083008,-0.047434,-0.133197
30.123012,-0.049930,-0.116515
30.163016,-0.052188,-0.099202
30.203020,-0.054191,-0.081354
30.243024,-0.055919,-0.063071
30.283028,-0.057358,-0.044457
30.323032,-0.058492,-0.025614
30.363036,-0.059309,-0.006649
30.403040,-0.059797,0.012332
30.443044,-0.059946,0.031223
30.483048,-0.059750,0.049919
30.523052,-0.059203,0.068314
30.563056,-0.058301,0.086307
30.603060,-0.057043,0.103798
30.643064,-0.055429,0.120690
30.683068,-0.053464,0.136889
30.723072,-0.051151,0.152308
30.763076,-0.048499,0.166861
30.803080,-0.045517,0.180468
30.843084,-0.042217,0.193057
30.883088,-0.038613,0.204559
30.923092,-0.034721,0.214913
30.963096,-0.030560,0.224063
31.003100,-0.026149,0.231961
31.043104,-0.021510,0.238566
31.083108,-0.016667,0.243843
31.123112,-0.011646,0.247765
31.163116,-0.006472,0.250313
31.203120,-0.001174,0.251475
31.243124,0.004220,0.251247
31.283128,0.009677,0.249632
31.323132,0.015169,0.246640
31.363136,0.020662,0.242289
31.403140,0.026126,0.236605
31.443144,0.031526,0.229622
31.483148,0.036832,0.221378
31.523152,0.042010,0.211921
31.563156,0.047028,0.201303
31.603160,0.051854,0.189586
31.643164,0.056458,0.176834
31.683168,0.060809,0.163119
31.723172,0.064879,0.148519
31.763176,0.068638,0.133116
31.803180,0.072062,0.116995
31.843184,0.075125,0.100248
31.883188,0.077805,0.082969
31.923192,0.080079,0.065254
31.963196,0.081930,0.047203
32.003200,0.083341,0.028918
32.043204,0.084296,0.010501
32.083208,0.084786,-0.007944
32.123212,0.084799,-0.026316
32.163216,0.084330,-0.044510
32.203220,0.083375,-0.062426
32.243224,0.081932,-0.079963
32.283228,0.080003,-0.097026
32.323232,0.077594,-0.113519
32.363236,0.074712,-0.129351
32.403240,0.071366,-0.144437
32.443244,0.067572,-0.158693
32.483248,0.063344,-0.172042
32.523252,0.058701,-0.184413
32.563256,0.053666,-0.195738
32.603260,0.048262,-0.205958
32.643264,0.042516,-0.215019
32.683268,0.036456,-0.222872
32.723272,0.030115,-0.229478
32.763276,0.023524,-0.234803
32.803280,0.016720,-0.238819
32.843284,0.009737,-0.241508
32.883288,0.002616,-0.242858
32.923292,-0.004605,-0.242863
32.963296,-0.011887,-0.241527
33.003300,-0.019187,-0.238859
33.043304,-0.026463,-0.234876
33.083308,-0.033675,-0.229602
33.123312,-0.040779,-0.223069
33.163316,-0.047734,-0.215314
33.203320,-0.054499,-0.206384
33.243324,-0.061032,-0.196327
33.283328,-0.067294,-0.185203
33.323332,-0.073245,-0.173074
33.363336,-0.078849,-0.160009
33.403340,-0.084070,-0.146082
33.443344,-0.088873,-0.131372
33.483348,-0.093227,-0.115961
33.523352,-0.097102,-0.099938
33.563356,-0.100471,-0.083391
33.603360,-0.103309,-0.066415
33.643364,-0.105595,-0.049104
33.683368,-0.107309,-0.031557
33.723372,-0.108436,-0.013872
33.763376,-0.108964,0.003852
33.803380,-0.108883,0.021516
33.843384,-0.108187,0.039022
33.883388,-0.106874,0.056271
33.923392,-0.104946,0.073168
33.963396,-0.102406,0.089619
34.003400,-0.099263,0.105534
34.043404,-0.095529,0.120826
34.083408,-0.091220,0.135410
34.123412,-0.086354,0.149208
34.163416,-0.080953,0.162145
34.203420,-0.075043,0.174151
34.243424,-0.068653,0.185163
34.283428,-0.061814,0.195122
34.323432,-0.054562,0.203976
34.363436,-0.046932,0.211679
34.403440,-0.038966,0.218192
34.443444,-0.030706,0.223482
34.483448,-0.022195,0.227522
34.523452,-0.013480,0.230295
34.563456,-0.004608,0.231788
34.603460,0.004370,0.231996
34.643464,0.013406,0.230922
34.683468,0.022449,0.228573
34.723472,0.031446,0.224967
34.763476,0.040347,0.220126
34.803480,0.049101,0.214079
34.843484,0.057656,0.206863
34.883488,0.065961,0.198520
34.923492,0.073969,0.189099
34.963496,0.081631,0.178655
