sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
12253;SDS011;6189;52.527;13.390;2018-04-12T04:00:50;39.20;;;30.53;;
12253;SDS011;6189;52.527;13.390;2018-04-12T04:03:18;38.77;;;30.27;;
12253;SDS011;6189;52.527;13.390;2018-04-12T04:05:44;38.03;;;33.93;;
12253;SDS011;6189;52.527;13.390;2018-04-12T04:08:11;39.33;;;33.17;;
12253;SDS011;6189;52.527;13.390;2018-04-12T04:10:38;35.97;;;30.97;;
12253;SDS011;6189;52.527;13.390;2018-04-12T04:13:04;40.13;;;34.00;;
12253;SDS011;6189;52.527;13.390;2018-04-12T04:21:08;39.70;;;31.97;;
12253;SDS011;6189;52.527;13.390;2018-04-12T04:23:34;36.10;;;32.23;;
12253;SDS011;6189;52.527;13.390;2018-04-12T04:26:01;35.37;;;30.53;;
12253;SDS011;6189;52.527;13.390;2018-04-12T04:28:28;34.30;;;30.67;;
12253;SDS011;6189;52.527;13.390;2018-04-12T04:30:55;34.77;;;30.63;;
12253;SDS011;6189;52.527;13.390;2018-04-12T04:33:21;36.50;;;31.77;;
12253;SDS011;6189;52.527;13.390;2018-04-12T04:35:48;35.20;;;31.43;;
12253;SDS011;6189;52.527;13.390;2018-04-12T04:38:14;36.27;;;31.17;;
12253;SDS011;6189;52.527;13.390;2018-04-12T04:40:42;36.90;;;30.27;;
12253;SDS011;6189;52.527;13.390;2018-04-12T04:43:08;43.30;;;35.93;;
12253;SDS011;6189;52.527;13.390;2018-04-12T04:45:35;35.03;;;31.27;;
12253;SDS011;6189;52.527;13.390;2018-04-12T04:48:02;37.03;;;33.07;;
12253;SDS011;6189;52.527;13.390;2018-04-12T04:50:29;36.20;;;32.30;;
12253;SDS011;6189;52.527;13.390;2018-04-12T04:52:56;38.60;;;33.50;;
12253;SDS011;6189;52.527;13.390;2018-04-12T04:55:23;36.07;;;32.17;;
12253;SDS011;6189;52.527;13.390;2018-04-12T04:57:50;35.43;;;31.63;;
12253;SDS011;6189;52.527;13.390;2018-04-12T05:00:17;40.97;;;33.87;;
12253;SDS011;6189;52.527;13.390;2018-04-12T05:02:43;36.00;;;31.37;;
12253;SDS011;6189;52.527;13.390;2018-04-12T05:05:10;37.33;;;33.33;;
12253;SDS011;6189;52.527;13.390;2018-04-12T05:07:37;40.10;;;34.93;;
12253;SDS011;6189;52.527;13.390;2018-04-12T05:10:05;37.40;;;32.30;;
12253;SDS011;6189;52.527;13.390;2018-04-12T05:12:31;37.93;;;32.27;;
12253;SDS011;6189;52.527;13.390;2018-04-12T05:14:59;34.33;;;30.63;;
12253;SDS011;6189;52.527;13.390;2018-04-12T05:17:25;35.90;;;31.23;;
12253;SDS011;6189;52.527;13.390;2018-04-12T05:19:52;34.77;;;30.50;;
12253;SDS011;6189;52.527;13.390;2018-04-12T05:22:19;35.60;;;31.83;;
12253;SDS011;6189;52.527;13.390;2018-04-12T05:24:45;32.53;;;29.00;;
12253;SDS011;6189;52.527;13.390;2018-04-12T05:27:12;35.97;;;28.60;;
12253;SDS011;6189;52.527;13.390;2018-04-12T05:29:39;34.07;;;30.47;;
12253;SDS011;6189;52.527;13.390;2018-04-12T05:32:06;33.70;;;30.10;;
12253;SDS011;6189;52.527;13.390;2018-04-12T05:34:33;33.87;;;27.87;;
12253;SDS011;6189;52.527;13.390;2018-04-12T05:36:59;37.07;;;29.13;;
12253;SDS011;6189;52.527;13.390;2018-04-12T05:39:26;36.67;;;31.03;;
12253;SDS011;6189;52.527;13.390;2018-04-12T05:41:53;33.47;;;29.43;;
12253;SDS011;6189;52.527;13.390;2018-04-12T05:44:20;35.47;;;31.40;;
12253;SDS011;6189;52.527;13.390;2018-04-12T05:46:47;35.00;;;30.60;;
12253;SDS011;6189;52.527;13.390;2018-04-12T05:49:13;33.00;;;29.40;;
12253;SDS011;6189;52.527;13.390;2018-04-12T05:51:40;34.17;;;30.57;;
12253;SDS011;6189;52.527;13.390;2018-04-12T05:54:06;31.80;;;28.23;;
12253;SDS011;6189;52.527;13.390;2018-04-12T05:56:34;32.13;;;28.70;;
12253;SDS011;6189;52.527;13.390;2018-04-12T05:59:01;34.03;;;30.13;;
12253;SDS011;6189;52.527;13.390;2018-04-12T06:01:30;34.30;;;30.00;;
12253;SDS011;6189;52.527;13.390;2018-04-12T06:03:58;31.83;;;28.27;;
12253;SDS011;6189;52.527;13.390;2018-04-12T06:06:25;31.07;;;27.83;;
12253;SDS011;6189;52.527;13.390;2018-04-12T06:08:51;33.60;;;28.47;;
12253;SDS011;6189;52.527;13.390;2018-04-12T06:11:18;30.83;;;27.57;;
12253;SDS011;6189;52.527;13.390;2018-04-12T06:13:46;32.70;;;29.17;;
12253;SDS011;6189;52.527;13.390;2018-04-12T06:16:13;36.63;;;30.20;;
12253;SDS011;6189;52.527;13.390;2018-04-12T06:18:40;31.07;;;26.87;;
12253;SDS011;6189;52.527;13.390;2018-04-12T06:21:07;35.83;;;31.97;;
12253;SDS011;6189;52.527;13.390;2018-04-12T06:23:35;38.90;;;31.00;;
12253;SDS011;6189;52.527;13.390;2018-04-12T06:26:01;32.37;;;28.67;;
12253;SDS011;6189;52.527;13.390;2018-04-12T06:28:37;33.63;;;28.53;;
12253;SDS011;6189;52.527;13.390;2018-04-12T06:31:04;30.80;;;27.60;;
12253;SDS011;6189;52.527;13.390;2018-04-12T06:33:30;31.23;;;26.07;;
12253;SDS011;6189;52.527;13.390;2018-04-12T06:35:57;28.80;;;25.67;;
12253;SDS011;6189;52.527;13.390;2018-04-12T06:38:25;30.43;;;26.67;;
12253;SDS011;6189;52.527;13.390;2018-04-12T06:40:55;28.30;;;24.63;;
12253;SDS011;6189;52.527;13.390;2018-04-12T06:43:22;29.50;;;25.63;;
12253;SDS011;6189;52.527;13.390;2018-04-12T06:45:50;28.80;;;25.17;;
12253;SDS011;6189;52.527;13.390;2018-04-12T06:48:20;27.97;;;25.13;;
12253;SDS011;6189;52.527;13.390;2018-04-12T06:50:47;30.43;;;25.10;;
12253;SDS011;6189;52.527;13.390;2018-04-12T06:53:14;33.57;;;25.50;;
12253;SDS011;6189;52.527;13.390;2018-04-12T06:55:41;28.53;;;22.93;;
12253;SDS011;6189;52.527;13.390;2018-04-12T06:58:08;31.93;;;24.30;;
12253;SDS011;6189;52.527;13.390;2018-04-12T07:00:35;28.40;;;24.23;;
12253;SDS011;6189;52.527;13.390;2018-04-12T07:03:02;26.97;;;23.10;;
12253;SDS011;6189;52.527;13.390;2018-04-12T07:05:30;23.93;;;21.37;;
12253;SDS011;6189;52.527;13.390;2018-04-12T07:07:57;26.70;;;23.67;;
12253;SDS011;6189;52.527;13.390;2018-04-12T07:10:24;29.40;;;22.53;;
12253;SDS011;6189;52.527;13.390;2018-04-12T07:12:51;28.30;;;23.43;;
12253;SDS011;6189;52.527;13.390;2018-04-12T07:15:19;26.10;;;21.93;;
12253;SDS011;6189;52.527;13.390;2018-04-12T07:17:46;26.93;;;23.17;;
12253;SDS011;6189;52.527;13.390;2018-04-12T07:20:13;24.10;;;21.23;;
12253;SDS011;6189;52.527;13.390;2018-04-12T07:22:40;26.23;;;23.43;;
12253;SDS011;6189;52.527;13.390;2018-04-12T07:25:06;29.03;;;22.27;;
12253;SDS011;6189;52.527;13.390;2018-04-12T07:27:34;26.77;;;20.87;;
12253;SDS011;6189;52.527;13.390;2018-04-12T07:30:00;24.23;;;20.63;;
12253;SDS011;6189;52.527;13.390;2018-04-12T07:32:27;30.07;;;21.23;;
12253;SDS011;6189;52.527;13.390;2018-04-12T07:35:01;26.13;;;20.50;;
12253;SDS011;6189;52.527;13.390;2018-04-12T07:37:28;23.90;;;20.50;;
12253;SDS011;6189;52.527;13.390;2018-04-12T07:39:55;26.30;;;21.93;;
12253;SDS011;6189;52.527;13.390;2018-04-12T07:42:22;23.93;;;20.63;;
12253;SDS011;6189;52.527;13.390;2018-04-12T07:44:49;23.10;;;20.23;;
12253;SDS011;6189;52.527;13.390;2018-04-12T07:47:15;25.27;;;20.47;;
12253;SDS011;6189;52.527;13.390;2018-04-12T07:49:42;25.17;;;20.07;;
12253;SDS011;6189;52.527;13.390;2018-04-12T07:52:09;22.37;;;19.97;;
12253;SDS011;6189;52.527;13.390;2018-04-12T07:54:36;29.67;;;21.33;;
12253;SDS011;6189;52.527;13.390;2018-04-12T07:57:03;23.50;;;19.70;;
12253;SDS011;6189;52.527;13.390;2018-04-12T07:59:32;24.80;;;19.87;;
12253;SDS011;6189;52.527;13.390;2018-04-12T08:01:59;28.30;;;19.90;;
12253;SDS011;6189;52.527;13.390;2018-04-12T08:04:29;25.73;;;18.87;;
12253;SDS011;6189;52.527;13.390;2018-04-12T08:06:57;24.37;;;19.57;;
12253;SDS011;6189;52.527;13.390;2018-04-12T08:09:27;21.13;;;19.00;;
12253;SDS011;6189;52.527;13.390;2018-04-12T08:11:54;26.13;;;19.00;;
12253;SDS011;6189;52.527;13.390;2018-04-12T08:14:21;25.57;;;20.10;;
12253;SDS011;6189;52.527;13.390;2018-04-12T08:16:48;22.43;;;20.03;;
12253;SDS011;6189;52.527;13.390;2018-04-12T08:19:16;25.50;;;20.43;;
12253;SDS011;6189;52.527;13.390;2018-04-12T08:21:42;22.77;;;18.07;;
12253;SDS011;6189;52.527;13.390;2018-04-12T08:24:13;24.30;;;19.43;;
12253;SDS011;6189;52.527;13.390;2018-04-12T08:26:40;23.40;;;19.63;;
12253;SDS011;6189;52.527;13.390;2018-04-12T08:29:08;24.27;;;18.43;;
12253;SDS011;6189;52.527;13.390;2018-04-12T08:31:34;23.30;;;19.30;;
12253;SDS011;6189;52.527;13.390;2018-04-12T08:34:01;20.47;;;18.37;;
12253;SDS011;6189;52.527;13.390;2018-04-12T08:36:30;21.83;;;18.00;;
12253;SDS011;6189;52.527;13.390;2018-04-12T08:38:57;20.40;;;18.23;;
12253;SDS011;6189;52.527;13.390;2018-04-12T08:41:25;20.70;;;18.63;;
12253;SDS011;6189;52.527;13.390;2018-04-12T08:43:52;21.07;;;17.07;;
12253;SDS011;6189;52.527;13.390;2018-04-12T08:46:19;23.30;;;18.50;;
12253;SDS011;6189;52.527;13.390;2018-04-12T08:48:47;19.63;;;17.53;;
12253;SDS011;6189;52.527;13.390;2018-04-12T08:51:15;19.93;;;17.63;;
12253;SDS011;6189;52.527;13.390;2018-04-12T08:53:43;23.23;;;18.47;;
12253;SDS011;6189;52.527;13.390;2018-04-12T08:56:09;21.20;;;18.30;;
12253;SDS011;6189;52.527;13.390;2018-04-12T08:58:39;25.70;;;18.00;;
12253;SDS011;6189;52.527;13.390;2018-04-12T09:01:06;19.43;;;16.97;;
12253;SDS011;6189;52.527;13.390;2018-04-12T09:03:34;20.47;;;18.27;;
12253;SDS011;6189;52.527;13.390;2018-04-12T09:06:00;20.80;;;16.60;;
12253;SDS011;6189;52.527;13.390;2018-04-12T09:08:31;23.80;;;18.23;;
12253;SDS011;6189;52.527;13.390;2018-04-12T09:10:57;19.27;;;17.27;;
12253;SDS011;6189;52.527;13.390;2018-04-12T09:13:24;19.00;;;16.50;;
12253;SDS011;6189;52.527;13.390;2018-04-12T09:15:52;22.47;;;18.27;;
12253;SDS011;6189;52.527;13.390;2018-04-12T09:18:19;19.90;;;17.23;;
12253;SDS011;6189;52.527;13.390;2018-04-12T09:20:47;20.97;;;17.90;;
12253;SDS011;6189;52.527;13.390;2018-04-12T09:23:15;24.93;;;18.87;;
12253;SDS011;6189;52.527;13.390;2018-04-12T09:25:48;20.40;;;18.23;;
12253;SDS011;6189;52.527;13.390;2018-04-12T09:28:15;18.13;;;16.20;;
12253;SDS011;6189;52.527;13.390;2018-04-12T09:30:42;20.07;;;16.73;;
12253;SDS011;6189;52.527;13.390;2018-04-12T09:33:10;20.90;;;15.63;;
12253;SDS011;6189;52.527;13.390;2018-04-12T09:35:37;17.80;;;15.40;;
12253;SDS011;6189;52.527;13.390;2018-04-12T09:38:04;18.13;;;15.47;;
12253;SDS011;6189;52.527;13.390;2018-04-12T09:40:36;18.37;;;15.03;;
12253;SDS011;6189;52.527;13.390;2018-04-12T09:43:08;16.53;;;14.27;;
12253;SDS011;6189;52.527;13.390;2018-04-12T09:46:09;16.40;;;14.17;;
12253;SDS011;6189;52.527;13.390;2018-04-12T09:48:38;17.93;;;15.10;;
12253;SDS011;6189;52.527;13.390;2018-04-12T09:51:05;17.73;;;13.73;;
12253;SDS011;6189;52.527;13.390;2018-04-12T09:53:32;20.83;;;14.50;;
12253;SDS011;6189;52.527;13.390;2018-04-12T09:55:59;20.83;;;13.90;;
12253;SDS011;6189;52.527;13.390;2018-04-12T09:58:27;15.80;;;14.07;;
12253;SDS011;6189;52.527;13.390;2018-04-12T10:00:53;19.27;;;13.70;;
12253;SDS011;6189;52.527;13.390;2018-04-12T10:03:20;15.33;;;12.90;;
12253;SDS011;6189;52.527;13.390;2018-04-12T10:05:49;13.87;;;12.50;;
12253;SDS011;6189;52.527;13.390;2018-04-12T10:08:22;17.17;;;14.27;;
12253;SDS011;6189;52.527;13.390;2018-04-12T10:10:52;15.73;;;13.50;;
12253;SDS011;6189;52.527;13.390;2018-04-12T10:13:19;15.10;;;13.50;;
12253;SDS011;6189;52.527;13.390;2018-04-12T10:15:49;19.47;;;13.63;;
12253;SDS011;6189;52.527;13.390;2018-04-12T10:18:16;17.80;;;13.10;;
12253;SDS011;6189;52.527;13.390;2018-04-12T10:20:44;14.30;;;12.43;;
12253;SDS011;6189;52.527;13.390;2018-04-12T10:23:10;17.07;;;14.13;;
12253;SDS011;6189;52.527;13.390;2018-04-12T10:25:39;15.53;;;13.13;;
12253;SDS011;6189;52.527;13.390;2018-04-12T10:28:06;16.87;;;13.10;;
12253;SDS011;6189;52.527;13.390;2018-04-12T10:30:36;18.80;;;14.03;;
12253;SDS011;6189;52.527;13.390;2018-04-12T10:33:03;16.50;;;12.77;;
12253;SDS011;6189;52.527;13.390;2018-04-12T10:35:29;16.57;;;13.30;;
12253;SDS011;6189;52.527;13.390;2018-04-12T10:37:56;14.60;;;12.63;;
12253;SDS011;6189;52.527;13.390;2018-04-12T10:40:23;17.17;;;12.97;;
12253;SDS011;6189;52.527;13.390;2018-04-12T10:42:50;15.23;;;13.40;;
12253;SDS011;6189;52.527;13.390;2018-04-12T10:45:21;14.60;;;12.97;;
12253;SDS011;6189;52.527;13.390;2018-04-12T10:47:48;19.40;;;13.60;;
12253;SDS011;6189;52.527;13.390;2018-04-12T10:50:15;16.90;;;15.03;;
12253;SDS011;6189;52.527;13.390;2018-04-12T10:52:45;16.80;;;14.57;;
12253;SDS011;6189;52.527;13.390;2018-04-12T10:55:14;19.60;;;13.83;;
12253;SDS011;6189;52.527;13.390;2018-04-12T10:57:42;18.37;;;13.93;;
12253;SDS011;6189;52.527;13.390;2018-04-12T11:00:10;16.67;;;13.27;;
12253;SDS011;6189;52.527;13.390;2018-04-12T11:02:36;16.63;;;13.93;;
12253;SDS011;6189;52.527;13.390;2018-04-12T11:05:04;17.77;;;13.10;;
12253;SDS011;6189;52.527;13.390;2018-04-12T11:07:31;19.03;;;12.43;;
12253;SDS011;6189;52.527;13.390;2018-04-12T11:09:58;13.83;;;12.03;;
12253;SDS011;6189;52.527;13.390;2018-04-12T11:12:26;14.67;;;11.63;;
12253;SDS011;6189;52.527;13.390;2018-04-12T11:14:58;16.07;;;11.03;;
12253;SDS011;6189;52.527;13.390;2018-04-12T11:17:26;15.70;;;11.03;;
12253;SDS011;6189;52.527;13.390;2018-04-12T11:19:55;15.07;;;10.77;;
12253;SDS011;6189;52.527;13.390;2018-04-12T11:22:24;14.57;;;10.87;;
12253;SDS011;6189;52.527;13.390;2018-04-12T11:24:52;13.53;;;9.97;;
12253;SDS011;6189;52.527;13.390;2018-04-12T11:27:21;15.73;;;9.70;;
12253;SDS011;6189;52.527;13.390;2018-04-12T11:29:48;14.97;;;10.50;;
12253;SDS011;6189;52.527;13.390;2018-04-12T11:32:14;11.17;;;8.10;;
12253;SDS011;6189;52.527;13.390;2018-04-12T11:34:41;11.47;;;8.93;;
12253;SDS011;6189;52.527;13.390;2018-04-12T11:37:08;13.57;;;8.90;;
12253;SDS011;6189;52.527;13.390;2018-04-12T11:39:38;16.13;;;8.67;;
12253;SDS011;6189;52.527;13.390;2018-04-12T11:42:05;13.30;;;8.13;;
12253;SDS011;6189;52.527;13.390;2018-04-12T11:44:32;14.00;;;7.23;;
12253;SDS011;6189;52.527;13.390;2018-04-12T11:47:00;7.00;;;6.27;;
12253;SDS011;6189;52.527;13.390;2018-04-12T11:49:27;10.30;;;5.83;;
12253;SDS011;6189;52.527;13.390;2018-04-12T11:51:55;10.10;;;6.67;;
12253;SDS011;6189;52.527;13.390;2018-04-12T11:54:22;10.73;;;6.83;;
12253;SDS011;6189;52.527;13.390;2018-04-12T11:56:51;9.73;;;6.40;;
12253;SDS011;6189;52.527;13.390;2018-04-12T11:59:19;9.10;;;6.00;;
12253;SDS011;6189;52.527;13.390;2018-04-12T12:01:46;8.30;;;5.53;;
12253;SDS011;6189;52.527;13.390;2018-04-12T12:04:13;11.90;;;6.10;;
12253;SDS011;6189;52.527;13.390;2018-04-12T12:06:40;13.40;;;6.60;;
12253;SDS011;6189;52.527;13.390;2018-04-12T12:09:07;8.57;;;6.13;;
12253;SDS011;6189;52.527;13.390;2018-04-12T12:11:34;16.83;;;6.70;;
12253;SDS011;6189;52.527;13.390;2018-04-12T12:14:01;13.03;;;6.67;;
12253;SDS011;6189;52.527;13.390;2018-04-12T12:16:28;10.17;;;6.50;;
12253;SDS011;6189;52.527;13.390;2018-04-12T12:18:54;13.23;;;7.40;;
12253;SDS011;6189;52.527;13.390;2018-04-12T12:21:21;9.80;;;7.27;;
12253;SDS011;6189;52.527;13.390;2018-04-12T12:23:48;9.83;;;6.57;;
12253;SDS011;6189;52.527;13.390;2018-04-12T12:26:18;10.83;;;7.00;;
12253;SDS011;6189;52.527;13.390;2018-04-12T12:28:45;9.43;;;6.67;;
12253;SDS011;6189;52.527;13.390;2018-04-12T12:31:12;12.53;;;7.83;;
12253;SDS011;6189;52.527;13.390;2018-04-12T12:33:39;10.87;;;7.50;;
12253;SDS011;6189;52.527;13.390;2018-04-12T12:36:06;10.27;;;6.67;;
12253;SDS011;6189;52.527;13.390;2018-04-12T12:41:05;8.07;;;5.70;;
12253;SDS011;6189;52.527;13.390;2018-04-12T12:43:33;8.50;;;5.70;;
12253;SDS011;6189;52.527;13.390;2018-04-12T12:46:00;14.33;;;5.93;;
12253;SDS011;6189;52.527;13.390;2018-04-12T12:48:26;10.20;;;6.03;;
12253;SDS011;6189;52.527;13.390;2018-04-12T12:50:53;11.53;;;5.70;;
12253;SDS011;6189;52.527;13.390;2018-04-12T12:58:25;8.17;;;6.03;;
12253;SDS011;6189;52.527;13.390;2018-04-12T13:00:57;12.57;;;5.50;;
12253;SDS011;6189;52.527;13.390;2018-04-12T13:03:25;9.43;;;6.10;;
12253;SDS011;6189;52.527;13.390;2018-04-12T13:05:57;11.07;;;6.67;;
