sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
12253;SDS011;6189;52.527;13.390;2018-04-11T01:03:26;26.70;;;22.83;;
12253;SDS011;6189;52.527;13.390;2018-04-11T01:05:53;26.50;;;21.83;;
12253;SDS011;6189;52.527;13.390;2018-04-11T01:08:21;26.17;;;21.00;;
12253;SDS011;6189;52.527;13.390;2018-04-11T01:10:47;26.50;;;23.03;;
12253;SDS011;6189;52.527;13.390;2018-04-11T01:13:16;25.37;;;22.57;;
12253;SDS011;6189;52.527;13.390;2018-04-11T01:15:44;29.30;;;23.97;;
12253;SDS011;6189;52.527;13.390;2018-04-11T01:18:15;23.93;;;21.53;;
12253;SDS011;6189;52.527;13.390;2018-04-11T01:20:42;28.77;;;22.87;;
12253;SDS011;6189;52.527;13.390;2018-04-11T01:23:10;25.77;;;21.37;;
12253;SDS011;6189;52.527;13.390;2018-04-11T01:25:37;29.30;;;21.90;;
12253;SDS011;6189;52.527;13.390;2018-04-11T01:28:04;27.77;;;20.87;;
12253;SDS011;6189;52.527;13.390;2018-04-11T01:30:32;31.37;;;23.93;;
12253;SDS011;6189;52.527;13.390;2018-04-11T01:32:59;25.03;;;22.43;;
12253;SDS011;6189;52.527;13.390;2018-04-11T01:35:25;27.67;;;24.67;;
12253;SDS011;6189;52.527;13.390;2018-04-11T01:37:54;35.27;;;28.03;;
12253;SDS011;6189;52.527;13.390;2018-04-11T01:40:20;32.07;;;27.37;;
12253;SDS011;6189;52.527;13.390;2018-04-11T01:42:47;30.67;;;26.50;;
12253;SDS011;6189;52.527;13.390;2018-04-11T01:45:13;27.30;;;23.23;;
12253;SDS011;6189;52.527;13.390;2018-04-11T01:47:42;32.83;;;26.37;;
12253;SDS011;6189;52.527;13.390;2018-04-11T01:50:09;28.67;;;23.57;;
12253;SDS011;6189;52.527;13.390;2018-04-11T01:52:37;30.10;;;24.50;;
12253;SDS011;6189;52.527;13.390;2018-04-11T01:55:03;30.60;;;25.00;;
12253;SDS011;6189;52.527;13.390;2018-04-11T01:57:30;30.27;;;26.90;;
12253;SDS011;6189;52.527;13.390;2018-04-11T01:59:57;32.10;;;28.70;;
12253;SDS011;6189;52.527;13.390;2018-04-11T02:02:23;33.00;;;24.83;;
12253;SDS011;6189;52.527;13.390;2018-04-11T02:04:51;32.87;;;25.30;;
12253;SDS011;6189;52.527;13.390;2018-04-11T02:07:17;37.03;;;28.03;;
12253;SDS011;6189;52.527;13.390;2018-04-11T02:09:45;30.07;;;24.70;;
12253;SDS011;6189;52.527;13.390;2018-04-11T02:12:11;29.90;;;24.20;;
12253;SDS011;6189;52.527;13.390;2018-04-11T02:14:39;31.80;;;24.67;;
12253;SDS011;6189;52.527;13.390;2018-04-11T02:17:05;27.90;;;24.63;;
12253;SDS011;6189;52.527;13.390;2018-04-11T02:19:33;28.57;;;25.53;;
12253;SDS011;6189;52.527;13.390;2018-04-11T02:22:01;29.40;;;25.10;;
12253;SDS011;6189;52.527;13.390;2018-04-11T02:24:29;32.47;;;28.43;;
12253;SDS011;6189;52.527;13.390;2018-04-11T02:26:55;35.17;;;28.70;;
12253;SDS011;6189;52.527;13.390;2018-04-11T02:29:22;34.23;;;27.50;;
12253;SDS011;6189;52.527;13.390;2018-04-11T02:31:52;31.23;;;26.53;;
12253;SDS011;6189;52.527;13.390;2018-04-11T02:34:19;31.80;;;27.87;;
12253;SDS011;6189;52.527;13.390;2018-04-11T02:36:46;32.40;;;27.07;;
12253;SDS011;6189;52.527;13.390;2018-04-11T02:39:13;31.90;;;26.73;;
12253;SDS011;6189;52.527;13.390;2018-04-11T02:41:40;30.57;;;27.10;;
12253;SDS011;6189;52.527;13.390;2018-04-11T02:44:06;32.87;;;28.33;;
12253;SDS011;6189;52.527;13.390;2018-04-11T02:46:33;29.13;;;26.03;;
12253;SDS011;6189;52.527;13.390;2018-04-11T02:49:00;33.67;;;29.60;;
12253;SDS011;6189;52.527;13.390;2018-04-11T02:51:28;30.20;;;27.07;;
12253;SDS011;6189;52.527;13.390;2018-04-11T02:53:55;32.93;;;29.10;;
12253;SDS011;6189;52.527;13.390;2018-04-11T02:56:22;34.93;;;31.13;;
12253;SDS011;6189;52.527;13.390;2018-04-11T02:58:50;38.80;;;31.23;;
12253;SDS011;6189;52.527;13.390;2018-04-11T03:01:16;34.83;;;30.17;;
12253;SDS011;6189;52.527;13.390;2018-04-11T03:03:43;32.27;;;28.70;;
12253;SDS011;6189;52.527;13.390;2018-04-11T03:06:10;32.30;;;29.00;;
12253;SDS011;6189;52.527;13.390;2018-04-11T03:08:38;36.50;;;30.77;;
12253;SDS011;6189;52.527;13.390;2018-04-11T03:11:06;38.87;;;32.57;;
12253;SDS011;6189;52.527;13.390;2018-04-11T03:13:34;35.07;;;29.20;;
12253;SDS011;6189;52.527;13.390;2018-04-11T03:16:01;31.30;;;27.43;;
12253;SDS011;6189;52.527;13.390;2018-04-11T03:18:27;31.30;;;26.80;;
12253;SDS011;6189;52.527;13.390;2018-04-11T03:20:54;35.40;;;29.10;;
12253;SDS011;6189;52.527;13.390;2018-04-11T03:23:20;30.87;;;27.27;;
12253;SDS011;6189;52.527;13.390;2018-04-11T03:25:47;34.97;;;28.97;;
12253;SDS011;6189;52.527;13.390;2018-04-11T03:28:14;31.23;;;27.77;;
12253;SDS011;6189;52.527;13.390;2018-04-11T03:30:40;31.57;;;28.17;;
12253;SDS011;6189;52.527;13.390;2018-04-11T03:33:07;36.77;;;29.60;;
12253;SDS011;6189;52.527;13.390;2018-04-11T03:35:33;35.60;;;29.23;;
12253;SDS011;6189;52.527;13.390;2018-04-11T03:38:00;33.10;;;27.77;;
12253;SDS011;6189;52.527;13.390;2018-04-11T03:40:28;32.93;;;26.93;;
12253;SDS011;6189;52.527;13.390;2018-04-11T03:42:55;32.40;;;27.03;;
12253;SDS011;6189;52.527;13.390;2018-04-11T03:45:22;31.17;;;24.60;;
12253;SDS011;6189;52.527;13.390;2018-04-11T03:47:48;33.60;;;28.20;;
12253;SDS011;6189;52.527;13.390;2018-04-11T03:50:15;31.23;;;26.40;;
12253;SDS011;6189;52.527;13.390;2018-04-11T03:52:41;29.90;;;26.67;;
12253;SDS011;6189;52.527;13.390;2018-04-11T03:55:08;29.93;;;26.17;;
12253;SDS011;6189;52.527;13.390;2018-04-11T03:57:35;33.83;;;27.33;;
12253;SDS011;6189;52.527;13.390;2018-04-11T04:00:02;33.83;;;28.03;;
12253;SDS011;6189;52.527;13.390;2018-04-11T04:02:31;35.47;;;29.33;;
12253;SDS011;6189;52.527;13.390;2018-04-11T04:04:58;35.37;;;30.23;;
12253;SDS011;6189;52.527;13.390;2018-04-11T04:07:26;37.30;;;30.27;;
12253;SDS011;6189;52.527;13.390;2018-04-11T04:09:53;30.40;;;27.27;;
12253;SDS011;6189;52.527;13.390;2018-04-11T04:12:20;33.03;;;26.63;;
12253;SDS011;6189;52.527;13.390;2018-04-11T04:22:53;29.07;;;26.00;;
12253;SDS011;6189;52.527;13.390;2018-04-11T04:25:19;31.73;;;27.33;;
12253;SDS011;6189;52.527;13.390;2018-04-11T04:27:47;29.00;;;25.73;;
12253;SDS011;6189;52.527;13.390;2018-04-11T04:30:14;31.17;;;27.83;;
12253;SDS011;6189;52.527;13.390;2018-04-11T04:32:44;31.17;;;27.87;;
12253;SDS011;6189;52.527;13.390;2018-04-11T04:35:11;31.30;;;27.83;;
12253;SDS011;6189;52.527;13.390;2018-04-11T04:37:38;33.80;;;28.40;;
12253;SDS011;6189;52.527;13.390;2018-04-11T04:40:05;30.67;;;27.33;;
12253;SDS011;6189;52.527;13.390;2018-04-11T04:42:32;38.17;;;29.60;;
12253;SDS011;6189;52.527;13.390;2018-04-11T04:44:59;32.63;;;27.27;;
12253;SDS011;6189;52.527;13.390;2018-04-11T04:47:26;29.70;;;26.47;;
12253;SDS011;6189;52.527;13.390;2018-04-11T04:49:54;38.87;;;29.47;;
12253;SDS011;6189;52.527;13.390;2018-04-11T04:52:20;31.90;;;27.47;;
12253;SDS011;6189;52.527;13.390;2018-04-11T04:54:47;31.13;;;27.77;;
12253;SDS011;6189;52.527;13.390;2018-04-11T04:57:13;38.33;;;30.30;;
12253;SDS011;6189;52.527;13.390;2018-04-11T04:59:40;30.63;;;26.77;;
12253;SDS011;6189;52.527;13.390;2018-04-11T05:02:07;30.70;;;26.50;;
12253;SDS011;6189;52.527;13.390;2018-04-11T05:04:33;29.10;;;26.00;;
12253;SDS011;6189;52.527;13.390;2018-04-11T05:07:00;30.47;;;26.80;;
12253;SDS011;6189;52.527;13.390;2018-04-11T05:09:27;33.77;;;29.13;;
12253;SDS011;6189;52.527;13.390;2018-04-11T05:11:55;36.37;;;30.77;;
12253;SDS011;6189;52.527;13.390;2018-04-11T05:14:21;38.03;;;28.30;;
12253;SDS011;6189;52.527;13.390;2018-04-11T05:16:48;38.03;;;29.10;;
12253;SDS011;6189;52.527;13.390;2018-04-11T05:19:16;29.07;;;25.97;;
12253;SDS011;6189;52.527;13.390;2018-04-11T05:21:43;35.27;;;26.67;;
12253;SDS011;6189;52.527;13.390;2018-04-11T05:24:10;35.27;;;30.33;;
12253;SDS011;6189;52.527;13.390;2018-04-11T05:26:37;32.57;;;29.03;;
12253;SDS011;6189;52.527;13.390;2018-04-11T05:29:04;28.57;;;25.40;;
12253;SDS011;6189;52.527;13.390;2018-04-11T05:31:32;31.20;;;27.80;;
12253;SDS011;6189;52.527;13.390;2018-04-11T05:34:16;33.17;;;26.70;;
12253;SDS011;6189;52.527;13.390;2018-04-11T05:36:42;31.73;;;27.63;;
12253;SDS011;6189;52.527;13.390;2018-04-11T05:39:09;32.87;;;26.23;;
12253;SDS011;6189;52.527;13.390;2018-04-11T05:41:35;29.80;;;25.43;;
12253;SDS011;6189;52.527;13.390;2018-04-11T05:44:02;30.37;;;25.80;;
12253;SDS011;6189;52.527;13.390;2018-04-11T05:46:29;29.20;;;25.30;;
12253;SDS011;6189;52.527;13.390;2018-04-11T05:48:56;35.93;;;29.30;;
12253;SDS011;6189;52.527;13.390;2018-04-11T05:51:23;29.83;;;26.60;;
12253;SDS011;6189;52.527;13.390;2018-04-11T05:53:51;31.00;;;27.73;;
12253;SDS011;6189;52.527;13.390;2018-04-11T05:56:17;30.83;;;25.90;;
12253;SDS011;6189;52.527;13.390;2018-04-11T05:58:45;38.00;;;30.57;;
12253;SDS011;6189;52.527;13.390;2018-04-11T06:01:12;30.10;;;26.53;;
12253;SDS011;6189;52.527;13.390;2018-04-11T06:03:39;33.97;;;28.90;;
12253;SDS011;6189;52.527;13.390;2018-04-11T06:06:09;32.17;;;26.97;;
12253;SDS011;6189;52.527;13.390;2018-04-11T06:08:38;31.53;;;28.13;;
12253;SDS011;6189;52.527;13.390;2018-04-11T06:11:09;34.77;;;27.87;;
12253;SDS011;6189;52.527;13.390;2018-04-11T06:13:58;30.73;;;27.43;;
12253;SDS011;6189;52.527;13.390;2018-04-11T06:19:29;31.83;;;27.67;;
12253;SDS011;6189;52.527;13.390;2018-04-11T06:21:58;33.47;;;29.87;;
12253;SDS011;6189;52.527;13.390;2018-04-11T06:24:36;29.67;;;26.37;;
12253;SDS011;6189;52.527;13.390;2018-04-11T06:27:05;31.40;;;27.87;;
12253;SDS011;6189;52.527;13.390;2018-04-11T06:29:45;31.20;;;25.90;;
12253;SDS011;6189;52.527;13.390;2018-04-11T06:32:27;35.47;;;29.53;;
12253;SDS011;6189;52.527;13.390;2018-04-11T06:35:07;36.53;;;27.93;;
12253;SDS011;6189;52.527;13.390;2018-04-11T06:37:45;31.90;;;28.10;;
12253;SDS011;6189;52.527;13.390;2018-04-11T06:40:16;35.40;;;27.47;;
12253;SDS011;6189;52.527;13.390;2018-04-11T07:00:00;28.57;;;23.97;;
12253;SDS011;6189;52.527;13.390;2018-04-11T07:02:34;28.23;;;25.23;;
12253;SDS011;6189;52.527;13.390;2018-04-11T07:05:19;26.43;;;23.60;;
12253;SDS011;6189;52.527;13.390;2018-04-11T07:07:47;25.40;;;22.67;;
12253;SDS011;6189;52.527;13.390;2018-04-11T07:10:15;29.73;;;24.63;;
12253;SDS011;6189;52.527;13.390;2018-04-11T07:12:44;28.93;;;25.77;;
12253;SDS011;6189;52.527;13.390;2018-04-11T07:15:11;30.53;;;26.00;;
12253;SDS011;6189;52.527;13.390;2018-04-11T07:17:46;32.17;;;25.33;;
12253;SDS011;6189;52.527;13.390;2018-04-11T07:20:13;26.20;;;23.43;;
12253;SDS011;6189;52.527;13.390;2018-04-11T07:22:40;25.07;;;22.50;;
12253;SDS011;6189;52.527;13.390;2018-04-11T07:25:07;30.57;;;27.37;;
12253;SDS011;6189;52.527;13.390;2018-04-11T07:27:34;27.03;;;23.60;;
12253;SDS011;6189;52.527;13.390;2018-04-11T07:30:01;32.30;;;25.80;;
12253;SDS011;6189;52.527;13.390;2018-04-11T07:32:27;23.83;;;21.17;;
12253;SDS011;6189;52.527;13.390;2018-04-11T07:34:55;26.70;;;23.90;;
12253;SDS011;6189;52.527;13.390;2018-04-11T07:37:25;25.00;;;21.70;;
12253;SDS011;6189;52.527;13.390;2018-04-11T07:39:52;25.33;;;22.33;;
12253;SDS011;6189;52.527;13.390;2018-04-11T07:42:20;25.50;;;22.53;;
12253;SDS011;6189;52.527;13.390;2018-04-11T07:44:48;28.57;;;23.47;;
12253;SDS011;6189;52.527;13.390;2018-04-11T07:47:15;30.43;;;24.20;;
12253;SDS011;6189;52.527;13.390;2018-04-11T07:49:43;25.57;;;22.73;;
12253;SDS011;6189;52.527;13.390;2018-04-11T07:52:12;25.67;;;21.47;;
12253;SDS011;6189;52.527;13.390;2018-04-11T07:54:41;34.03;;;26.33;;
12253;SDS011;6189;52.527;13.390;2018-04-11T07:59:57;28.47;;;24.57;;
12253;SDS011;6189;52.527;13.390;2018-04-11T08:02:24;28.00;;;24.70;;
12253;SDS011;6189;52.527;13.390;2018-04-11T08:04:52;27.53;;;24.40;;
12253;SDS011;6189;52.527;13.390;2018-04-11T08:07:18;29.47;;;25.37;;
12253;SDS011;6189;52.527;13.390;2018-04-11T08:09:49;28.20;;;22.90;;
12253;SDS011;6189;52.527;13.390;2018-04-11T08:12:19;27.07;;;22.00;;
12253;SDS011;6189;52.527;13.390;2018-04-11T08:14:48;23.93;;;20.77;;
12253;SDS011;6189;52.527;13.390;2018-04-11T08:17:20;27.30;;;23.90;;
12253;SDS011;6189;52.527;13.390;2018-04-11T08:19:53;24.40;;;21.33;;
12253;SDS011;6189;52.527;13.390;2018-04-11T08:22:21;24.70;;;20.80;;
12253;SDS011;6189;52.527;13.390;2018-04-11T08:24:49;23.73;;;20.83;;
12253;SDS011;6189;52.527;13.390;2018-04-11T08:27:17;26.83;;;24.03;;
12253;SDS011;6189;52.527;13.390;2018-04-11T08:29:55;24.27;;;20.10;;
12253;SDS011;6189;52.527;13.390;2018-04-11T08:32:23;26.77;;;22.57;;
12253;SDS011;6189;52.527;13.390;2018-04-11T08:34:51;22.97;;;20.43;;
12253;SDS011;6189;52.527;13.390;2018-04-11T08:37:28;27.07;;;24.20;;
12253;SDS011;6189;52.527;13.390;2018-04-11T08:39:55;25.37;;;20.60;;
12253;SDS011;6189;52.527;13.390;2018-04-11T08:42:28;24.53;;;21.63;;
12253;SDS011;6189;52.527;13.390;2018-04-11T08:44:55;28.30;;;24.03;;
12253;SDS011;6189;52.527;13.390;2018-04-11T08:47:24;22.37;;;19.87;;
12253;SDS011;6189;52.527;13.390;2018-04-11T08:49:52;24.93;;;21.87;;
12253;SDS011;6189;52.527;13.390;2018-04-11T08:52:19;26.20;;;21.77;;
12253;SDS011;6189;52.527;13.390;2018-04-11T08:54:45;21.43;;;17.43;;
12253;SDS011;6189;52.527;13.390;2018-04-11T08:57:13;22.07;;;19.67;;
12253;SDS011;6189;52.527;13.390;2018-04-11T08:59:40;24.07;;;19.63;;
12253;SDS011;6189;52.527;13.390;2018-04-11T09:02:06;24.33;;;20.20;;
12253;SDS011;6189;52.527;13.390;2018-04-11T09:04:34;23.10;;;19.80;;
12253;SDS011;6189;52.527;13.390;2018-04-11T09:07:00;22.73;;;18.23;;
12253;SDS011;6189;52.527;13.390;2018-04-11T09:09:29;21.83;;;18.03;;
12253;SDS011;6189;52.527;13.390;2018-04-11T09:11:56;23.27;;;20.13;;
12253;SDS011;6189;52.527;13.390;2018-04-11T09:14:24;22.03;;;19.57;;
12253;SDS011;6189;52.527;13.390;2018-04-11T09:16:56;20.43;;;18.23;;
12253;SDS011;6189;52.527;13.390;2018-04-11T09:19:45;21.40;;;18.60;;
12253;SDS011;6189;52.527;13.390;2018-04-11T09:22:20;19.80;;;17.73;;
12253;SDS011;6189;52.527;13.390;2018-04-11T09:24:57;18.57;;;16.57;;
12253;SDS011;6189;52.527;13.390;2018-04-11T09:27:30;20.30;;;16.93;;
12253;SDS011;6189;52.527;13.390;2018-04-11T09:30:10;21.30;;;15.90;;
12253;SDS011;6189;52.527;13.390;2018-04-11T09:32:41;20.27;;;18.27;;
12253;SDS011;6189;52.527;13.390;2018-04-11T09:35:09;18.13;;;16.33;;
12253;SDS011;6189;52.527;13.390;2018-04-11T09:37:36;19.43;;;17.13;;
12253;SDS011;6189;52.527;13.390;2018-04-11T09:40:05;20.80;;;18.70;;
12253;SDS011;6189;52.527;13.390;2018-04-11T09:42:36;15.33;;;13.70;;
12253;SDS011;6189;52.527;13.390;2018-04-11T09:45:03;18.23;;;16.20;;
12253;SDS011;6189;52.527;13.390;2018-04-11T09:47:30;16.77;;;15.00;;
12253;SDS011;6189;52.527;13.390;2018-04-11T09:49:57;18.77;;;16.87;;
12253;SDS011;6189;52.527;13.390;2018-04-11T09:52:27;19.53;;;16.40;;
12253;SDS011;6189;52.527;13.390;2018-04-11T09:54:53;16.33;;;14.60;;
12253;SDS011;6189;52.527;13.390;2018-04-11T09:57:22;15.50;;;12.83;;
12253;SDS011;6189;52.527;13.390;2018-04-11T09:59:50;14.37;;;12.97;;
12253;SDS011;6189;52.527;13.390;2018-04-11T10:02:18;18.23;;;16.27;;
12253;SDS011;6189;52.527;13.390;2018-04-11T10:04:48;16.53;;;14.77;;
12253;SDS011;6189;52.527;13.390;2018-04-11T10:07:15;14.93;;;13.60;;
12253;SDS011;6189;52.527;13.390;2018-04-11T10:09:46;14.23;;;12.50;;
12253;SDS011;6189;52.527;13.390;2018-04-11T10:12:13;16.93;;;15.23;;
12253;SDS011;6189;52.527;13.390;2018-04-11T10:14:39;13.77;;;12.40;;
12253;SDS011;6189;52.527;13.390;2018-04-11T10:17:06;13.27;;;11.87;;
12253;SDS011;6189;52.527;13.390;2018-04-11T10:19:36;15.97;;;14.47;;
12253;SDS011;6189;52.527;13.390;2018-04-11T10:22:04;19.27;;;17.30;;
12253;SDS011;6189;52.527;13.390;2018-04-11T10:24:32;19.20;;;17.27;;
12253;SDS011;6189;52.527;13.390;2018-04-11T10:26:58;20.30;;;18.20;;
12253;SDS011;6189;52.527;13.390;2018-04-11T10:29:25;18.13;;;16.30;;
12253;SDS011;6189;52.527;13.390;2018-04-11T10:31:52;17.40;;;15.60;;
12253;SDS011;6189;52.527;13.390;2018-04-11T10:34:19;22.93;;;19.63;;
12253;SDS011;6189;52.527;13.390;2018-04-11T10:36:46;17.60;;;15.90;;
12253;SDS011;6189;52.527;13.390;2018-04-11T10:39:14;17.87;;;16.00;;
12253;SDS011;6189;52.527;13.390;2018-04-11T10:41:42;19.07;;;16.40;;
12253;SDS011;6189;52.527;13.390;2018-04-11T10:46:46;21.60;;;17.03;;
12253;SDS011;6189;52.527;13.390;2018-04-11T10:49:16;17.70;;;15.97;;
12253;SDS011;6189;52.527;13.390;2018-04-11T10:51:44;19.03;;;17.03;;
12253;SDS011;6189;52.527;13.390;2018-04-11T10:54:12;20.47;;;18.37;;
12253;SDS011;6189;52.527;13.390;2018-04-11T10:56:42;21.73;;;19.50;;
12253;SDS011;6189;52.527;13.390;2018-04-11T10:59:10;21.20;;;19.00;;
12253;SDS011;6189;52.527;13.390;2018-04-11T11:01:37;21.57;;;19.40;;
12253;SDS011;6189;52.527;13.390;2018-04-11T11:04:04;22.47;;;20.13;;
12253;SDS011;6189;52.527;13.390;2018-04-11T11:06:30;21.03;;;18.97;;
12253;SDS011;6189;52.527;13.390;2018-04-11T11:08:57;20.27;;;18.13;;
12253;SDS011;6189;52.527;13.390;2018-04-11T11:11:23;20.97;;;18.87;;
12253;SDS011;6189;52.527;13.390;2018-04-11T11:13:51;20.90;;;18.90;;
12253;SDS011;6189;52.527;13.390;2018-04-11T11:16:18;19.70;;;17.80;;
12253;SDS011;6189;52.527;13.390;2018-04-11T11:18:45;18.70;;;16.50;;
12253;SDS011;6189;52.527;13.390;2018-04-11T11:21:12;20.93;;;18.73;;
12253;SDS011;6189;52.527;13.390;2018-04-11T11:23:41;22.40;;;18.10;;
12253;SDS011;6189;52.527;13.390;2018-04-11T11:26:07;20.90;;;18.80;;
12253;SDS011;6189;52.527;13.390;2018-04-11T11:28:36;21.87;;;19.53;;
12253;SDS011;6189;52.527;13.390;2018-04-11T11:31:02;22.10;;;17.57;;
12253;SDS011;6189;52.527;13.390;2018-04-11T11:33:29;19.63;;;17.73;;
12253;SDS011;6189;52.527;13.390;2018-04-11T11:35:56;21.03;;;18.80;;
12253;SDS011;6189;52.527;13.390;2018-04-11T11:38:25;19.33;;;17.50;;
12253;SDS011;6189;52.527;13.390;2018-04-11T11:40:51;18.00;;;16.30;;
12253;SDS011;6189;52.527;13.390;2018-04-11T11:43:18;20.30;;;18.40;;
12253;SDS011;6189;52.527;13.390;2018-04-11T11:45:46;19.03;;;17.30;;
12253;SDS011;6189;52.527;13.390;2018-04-11T11:48:12;24.67;;;21.67;;
12253;SDS011;6189;52.527;13.390;2018-04-11T11:50:39;19.90;;;17.77;;
12253;SDS011;6189;52.527;13.390;2018-04-11T11:53:06;21.70;;;19.53;;
12253;SDS011;6189;52.527;13.390;2018-04-11T11:55:33;21.63;;;19.60;;
12253;SDS011;6189;52.527;13.390;2018-04-11T11:58:01;21.13;;;19.03;;
12253;SDS011;6189;52.527;13.390;2018-04-11T12:00:28;18.47;;;16.70;;
12253;SDS011;6189;52.527;13.390;2018-04-11T12:02:55;20.03;;;18.13;;
12253;SDS011;6189;52.527;13.390;2018-04-11T12:05:23;21.07;;;18.97;;
12253;SDS011;6189;52.527;13.390;2018-04-11T12:07:54;20.07;;;18.13;;
12253;SDS011;6189;52.527;13.390;2018-04-11T12:10:21;22.13;;;20.00;;
12253;SDS011;6189;52.527;13.390;2018-04-11T12:12:49;26.27;;;23.50;;
12253;SDS011;6189;52.527;13.390;2018-04-11T12:15:16;22.07;;;20.07;;
12253;SDS011;6189;52.527;13.390;2018-04-11T12:17:43;25.73;;;23.13;;
12253;SDS011;6189;52.527;13.390;2018-04-11T12:20:10;20.27;;;18.37;;
12253;SDS011;6189;52.527;13.390;2018-04-11T12:22:37;18.13;;;16.40;;
12253;SDS011;6189;52.527;13.390;2018-04-11T12:25:03;21.83;;;19.67;;
12253;SDS011;6189;52.527;13.390;2018-04-11T12:27:31;23.43;;;21.37;;
12253;SDS011;6189;52.527;13.390;2018-04-11T12:30:05;22.20;;;20.33;;
12253;SDS011;6189;52.527;13.390;2018-04-11T12:32:32;18.87;;;17.07;;
12253;SDS011;6189;52.527;13.390;2018-04-11T12:34:59;19.53;;;17.67;;
12253;SDS011;6189;52.527;13.390;2018-04-11T12:37:28;22.30;;;20.20;;
12253;SDS011;6189;52.527;13.390;2018-04-11T12:39:55;22.40;;;20.20;;
12253;SDS011;6189;52.527;13.390;2018-04-11T12:42:22;21.83;;;17.93;;
12253;SDS011;6189;52.527;13.390;2018-04-11T12:44:48;19.17;;;17.23;;
12253;SDS011;6189;52.527;13.390;2018-04-11T12:47:16;19.40;;;17.63;;
12253;SDS011;6189;52.527;13.390;2018-04-11T12:49:43;19.00;;;17.13;;
12253;SDS011;6189;52.527;13.390;2018-04-11T12:52:10;22.27;;;20.17;;
12253;SDS011;6189;52.527;13.390;2018-04-11T12:54:37;20.63;;;18.47;;
12253;SDS011;6189;52.527;13.390;2018-04-11T12:57:06;23.03;;;20.70;;
12253;SDS011;6189;52.527;13.390;2018-04-11T12:59:33;19.27;;;16.90;;
12253;SDS011;6189;52.527;13.390;2018-04-11T13:02:00;26.10;;;22.60;;
12253;SDS011;6189;52.527;13.390;2018-04-11T13:04:28;24.70;;;22.13;;
12253;SDS011;6189;52.527;13.390;2018-04-11T13:06:55;25.80;;;23.50;;
12253;SDS011;6189;52.527;13.390;2018-04-11T13:09:22;26.77;;;24.30;;
12253;SDS011;6189;52.527;13.390;2018-04-11T13:11:49;27.30;;;24.70;;
12253;SDS011;6189;52.527;13.390;2018-04-11T13:14:17;25.27;;;22.87;;
12253;SDS011;6189;52.527;13.390;2018-04-11T13:16:44;28.83;;;25.93;;
12253;SDS011;6189;52.527;13.390;2018-04-11T13:19:20;29.47;;;26.53;;
12253;SDS011;6189;52.527;13.390;2018-04-11T13:21:48;29.67;;;26.97;;
12253;SDS011;6189;52.527;13.390;2018-04-11T13:24:17;34.07;;;30.77;;
12253;SDS011;6189;52.527;13.390;2018-04-11T13:26:44;27.50;;;24.90;;
12253;SDS011;6189;52.527;13.390;2018-04-11T13:29:11;29.90;;;27.00;;
12253;SDS011;6189;52.527;13.390;2018-04-11T13:31:38;27.10;;;24.27;;
